genre,rating,Sum of release_year,runtime,title
Documentaries,TV-14,2017,97 min,Unrest
Documentaries,TV-14,2017,98 min,I Am Jane Doe
Documentaries,TV-14,2017,98 min,Joan Didion: The Center Will Not Hold
Documentaries,TV-14,2018,98 min,The Surrounding Game
Documentaries,TV-G,2018,113 min,NOVA: Black Hole Apocalypse
Documentaries,TV-G,2016,32 min,The Search for Life in Space
Documentaries,TV-G,2017,42 min,Dream Big: Engineering Our World
Documentaries,TV-G,2016,42 min,National Parks Adventure
Documentaries,TV-G,2017,53 min,NOVA: Eclipse Over America
Documentaries,TV-G,2018,53 min,NOVA: Prediction by the Numbers
Documentaries,TV-G,2017,54 min,NOVA: Death Dive to Saturn
Documentaries,TV-G,2016,56 min,Koko: The Gorilla Who Talks
Documentaries,TV-G,2017,58 min,The Tigers of Scotland
Documentaries,TV-G,2018,68 min,Waterschool
Documentaries,TV-G,2017,78 min,Expedition China
Documentaries,TV-G,2020,85 min,Kiss the Ground
Documentaries,TV-G,2017,90 min,AlphaGo
Documentaries,TV-G,2016,90 min,Elizabeth at 90: A Family Tribute
Documentaries,TV-G,2016,92 min,Sustainable
Documentaries,TV-MA,2016,101 min,13TH
Documentaries,TV-MA,2017,101 min,Get Me Roger Stone
Documentaries,TV-MA,2016,101 min,The Bad Kids
Documentaries,TV-MA,2017,102 min,Bending the Arc
Documentaries,TV-MA,2017,103 min,Survivors Guide to Prison
Documentaries,TV-MA,2017,104 min,Unacknowledged
Documentaries,TV-MA,2018,105 min,Struggle: The Life and Lost Art of Szukalski
Documentaries,TV-MA,2018,105 min,The Rachel Divide
Documentaries,TV-MA,2018,106 min,Alt-Right: Age of Rage
Documentaries,TV-MA,2016,106 min,Functional Fitness
Documentaries,TV-MA,2017,108 min,Strong Island
Documentaries,TV-MA,2015,109 min,Dream/Killer
Documentaries,TV-MA,2015,110 min,Be Here Now
Documentaries,TV-MA,2017,110 min,Kingdom of Us
Documentaries,TV-MA,2017,111 min,Discovering Bigfoot
Documentaries,TV-MA,2019,114 min,The Great Hack
Documentaries,TV-MA,2016,117 min,Tony Robbins: I Am Not Your Guru
Documentaries,TV-MA,2019,127 min,It Takes a Lunatic
Documentaries,TV-MA,2017,144 min,Let It Fall: Los Angeles 1982-1992
Documentaries,TV-MA,2019,22 min,Ghosts of Sugar Land
Documentaries,TV-MA,2020,33 min,Making The Witcher
Documentaries,TV-MA,2019,40 min,Fire in Paradise
Documentaries,TV-MA,2008,45 min,Interview with a Serial Killer
Documentaries,TV-MA,2017,53 min,American Experience: Ruby Ridge
Documentaries,TV-MA,2008,55 min,Monty Python Conquers America
Documentaries,TV-MA,2013,60 min,The Meaning of Monty Python
Documentaries,TV-MA,1994,63 min,Children of God
Documentaries,TV-MA,2019,65 min,"Hello, Privilege. It's Me, Chelsea"
Documentaries,TV-MA,2017,70 min,27: Gone Too Soon
Documentaries,TV-MA,2017,70 min,Feel Rich
Documentaries,TV-MA,2018,71 min,The Heat: A Kitchen (R)evolution
Documentaries,TV-MA,2017,72 min,Perfect Bid: The Contestant Who Knew Too Much
Documentaries,TV-MA,2018,72 min,The Bill Murray Stories: Life Lessons Learned From a Mythical Man
Documentaries,TV-MA,2017,76 min,Burlesque: Heart of the Glitter Tribe
Documentaries,TV-MA,2018,77 min,City of Joy
Documentaries,TV-MA,2019,78 min,League of Legends Origins
Documentaries,TV-MA,2017,78 min,Maddman: The Steve Madden Story
Documentaries,TV-MA,2015,79 min,Rolling Papers
Documentaries,TV-MA,2018,80 min,Roll Red Roll
Documentaries,TV-MA,2016,80 min,Sky Ladder: The Art of Cai Guo-Qiang
Documentaries,TV-MA,2017,81 min,42 Grams
Documentaries,TV-MA,2016,81 min,American Anarchist
Documentaries,TV-MA,2016,82 min,LoveTrue
Documentaries,TV-MA,2015,82 min,My Own Man
Documentaries,TV-MA,2016,83 min,Asperger's Are Us
Documentaries,TV-MA,2015,83 min,Hot Girls Wanted
Documentaries,TV-MA,2019,83 min,Prosecuting Evil: The Extraordinary World of Ben Ferencz
Documentaries,TV-MA,2016,84 min,14 Minutes from Earth
Documentaries,TV-MA,2020,84 min,American Murder: The Family Next Door
Documentaries,TV-MA,2019,84 min,Léa & I
Documentaries,TV-MA,2013,84 min,Mortified Nation
Documentaries,TV-MA,2016,84 min,Why Knot
Documentaries,TV-MA,2017,85 min,Blurred Lines: Inside the Art World
Documentaries,TV-MA,2019,86 min,"Bikram: Yogi, Guru, Predator"
Documentaries,TV-MA,2020,86 min,Have a Good Trip: Adventures in Psychedelics
Documentaries,TV-MA,2019,86 min,Tell Me Who I Am
Documentaries,TV-MA,2018,87 min,A Leaf of Faith
Documentaries,TV-MA,2018,87 min,After Porn Ends 3
Documentaries,TV-MA,2018,87 min,Social Animals
Documentaries,TV-MA,2017,87 min,The Legend of 420
Documentaries,TV-MA,2019,87 min,The Legend of Cocaine Island
Documentaries,TV-MA,2018,88 min,Being Napoleon
Documentaries,TV-MA,2019,88 min,To Be of Service
Documentaries,TV-MA,2019,88 min,Tread
Documentaries,TV-MA,2017,89 min,Apache Warrior
Documentaries,TV-MA,2017,89 min,One More Shot
Documentaries,TV-MA,2017,90 min,Big Time
Documentaries,TV-MA,2021,90 min,"Crack: Cocaine, Corruption & Conspiracy"
Documentaries,TV-MA,2014,90 min,E-Team
Documentaries,TV-MA,2015,90 min,Incorruptible
Documentaries,TV-MA,2018,90 min,Recovery Boys
Documentaries,TV-MA,2016,91 min,Norman Lear: Just Another Version of You
Documentaries,TV-MA,2016,92 min,Amanda Knox
Documentaries,TV-MA,2016,92 min,National Bird
Documentaries,TV-MA,2016,92 min,Peter and the Farm
Documentaries,TV-MA,2017,92 min,The Force
Documentaries,TV-MA,2017,93 min,A Gray State
Documentaries,TV-MA,2018,93 min,For the Birds
Documentaries,TV-MA,2018,93 min,Operation Odessa
Documentaries,TV-MA,2018,93 min,Ronnie Coleman: The King
Documentaries,TV-MA,2017,94 min,Filmworker
Documentaries,TV-MA,2017,94 min,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton"
Documentaries,TV-MA,2014,94 min,Monty Python: The Meaning of Live
Documentaries,TV-MA,2016,94 min,Restless Creature: Wendy Whelan
Documentaries,TV-MA,2018,94 min,Weed the People
Documentaries,TV-MA,2017,96 min,Voyeur
Documentaries,TV-MA,2016,97 min,Best Worst Thing That Ever Could Have Happened
Documentaries,TV-MA,2018,97 min,Bob Lazar: Area 51 & Flying Saucers
Documentaries,TV-MA,2018,97 min,Cracked Up: The Darrell Hammond Story
Documentaries,TV-MA,2016,97 min,Gringo: The Dangerous Life of John McAfee
Documentaries,TV-MA,2019,97 min,The Animal People
Documentaries,TV-MA,2019,98 min,FYRE: The Greatest Party That Never Happened
Documentaries,TV-MA,2019,98 min,Grass Is Greener
Documentaries,TV-MA,2018,98 min,The American Meme
Documentaries,TV-MA,2018,98 min,They’ll Love Me When I’m Dead
Documentaries,TV-MA,2016,99 min,Audrie & Daisy
Documentaries,TV-MA,2017,99 min,Bobbi Jene
Documentaries,TV-MA,2010,99 min,Life 2.0
Documentaries,TV-MA,2015,99 min,My Scientology Movie
Documentaries,TV-MA,2018,99 min,Studio 54
Documentaries,TV-PG,2017,100 min,Maynard
Documentaries,TV-PG,2015,102 min,Elstree 1976
Documentaries,TV-PG,2016,103 min,God Knows Where I Am
Documentaries,TV-PG,2017,104 min,Betting on Zero
Documentaries,TV-PG,2016,107 min,Into the Inferno
Documentaries,TV-PG,2018,113 min,NOVA: The Impossible Flight
Documentaries,TV-PG,2016,113 min,Vikings Unearthed
Documentaries,TV-PG,2016,114 min,Maya Angelou: And Still I Rise
Documentaries,TV-PG,2020,114 min,Secrets of the Saqqara Tomb
Documentaries,TV-PG,2020,20 min,A Love Song for Latasha
Documentaries,TV-PG,2016,24 min,Refugee
Documentaries,TV-PG,2016,25 min,Extremis
Documentaries,TV-PG,2018,26 min,Period. End of Sentence.
Documentaries,TV-PG,2018,35 min,"Out of Many, One"
Documentaries,TV-PG,2019,38 min,After Maria
Documentaries,TV-PG,2018,40 min,End Game
Documentaries,TV-PG,2019,40 min,Life Overtakes Me
Documentaries,TV-PG,2020,41 min,The Speed Cubers
Documentaries,TV-PG,2016,41 min,The White Helmets
Documentaries,TV-PG,2017,44 min,Amelia: A Tale of Two Sisters
Documentaries,TV-PG,2017,44 min,Jackie: A Tale of Two Sisters
Documentaries,TV-PG,2017,44 min,JFK: The Making of a President
Documentaries,TV-PG,2017,44 min,The Mitfords: A Tale of Two Sisters
Documentaries,TV-PG,1943,45 min,WWII: Report from the Aleutians
Documentaries,TV-PG,2017,47 min,The Russian Revolution
Documentaries,TV-PG,1994,49 min,Auschwitz: Blueprints of Genocide
Documentaries,TV-PG,2016,51 min,How to Win the US Presidency
Documentaries,TV-PG,2019,52 min,Dancing with the Birds
Documentaries,TV-PG,2017,52 min,NOVA: Killer Hurricanes
Documentaries,TV-PG,2017,53 min,NOVA: Building Chernobyl's MegaTomb
Documentaries,TV-PG,2017,53 min,NOVA: Day the Dinosaurs Died
Documentaries,TV-PG,2017,53 min,NOVA: Extreme Animal Weapons
Documentaries,TV-PG,2018,53 min,NOVA: First Face of America
Documentaries,TV-PG,2017,53 min,NOVA: Secrets of the Shining Knight
Documentaries,TV-PG,2018,53 min,NOVA: Thai Cave Rescue
Documentaries,TV-PG,2018,53 min,The World's Most Wanted Animal
Documentaries,TV-PG,2017,54 min,NOVA: Chinese Chariot Revealed
Documentaries,TV-PG,2017,54 min,NOVA: Killer Volcanoes
Documentaries,TV-PG,2017,54 min,NOVA: Poisoned Water
Documentaries,TV-PG,2014,55 min,Secrets of Selfridges
Documentaries,TV-PG,2013,55 min,Secrets of the Tower of London
Documentaries,TV-PG,2015,59 min,A Grand Night In: The Story of Aardman
Documentaries,TV-PG,2019,61 min,Oprah Presents When They See Us Now
Documentaries,TV-PG,2017,63 min,Alien Contact: Outer Space
Documentaries,TV-PG,2017,73 min,Saving Capitalism
Documentaries,TV-PG,2018,76 min,Salam - The First ****** Nobel Laureate
Documentaries,TV-PG,2016,77 min,Silicon Cowboys
Documentaries,TV-PG,2018,79 min,Mercury 13
Documentaries,TV-PG,2015,82 min,Tree Man
Documentaries,TV-PG,1943,82 min,Why We Fight: The Battle of Russia
Documentaries,TV-PG,2017,89 min,Chasing Coral
Documentaries,TV-PG,2014,90 min,Cowspiracy: The Sustainability Secret
Documentaries,TV-PG,2017,90 min,The Magic Pill
Documentaries,TV-PG,2018,91 min,Invisible Essence: The Little Prince
Documentaries,TV-PG,2016,91 min,Naledi: A Baby Elephant's Tale
Documentaries,TV-PG,2015,91 min,Stink!
Documentaries,TV-PG,2017,92 min,Command and Control
Documentaries,TV-PG,2016,92 min,Figures of Speech
Documentaries,TV-PG,2015,92 min,For Grace
Documentaries,TV-PG,2018,92 min,The Most Unknown
Documentaries,TV-PG,2017,92 min,What the Health
Documentaries,TV-PG,2017,93 min,Diana: 7 Days That Shook the World
Documentaries,TV-PG,2014,93 min,Mitt
Documentaries,TV-PG,2017,94 min,Down The Fence
Documentaries,TV-PG,2014,94 min,Mission Blue
Documentaries,TV-PG,2006,94 min,Steal a Pencil for Me
Documentaries,TV-PG,2016,94 min,Theater of Life
Documentaries,TV-PG,2017,94 min,Walk with Me
Documentaries,TV-PG,2015,95 min,Hiroshima: The Real History
Documentaries,TV-PG,2019,95 min,Human Nature
Documentaries,TV-PG,2014,96 min,The Last Man on the Moon
Documentaries,TV-PG,2017,97 min,Bill Nye: Science Guy
"Documentaries, Dramas, International Movies",TV-G,2017,82 min,Treasures from the Wreck of the Unbelievable
"Documentaries, Dramas, International Movies",TV-PG,2016,87 min,Notes on Blindness
"Documentaries, Faith & Spirituality",TV-14,2018,32 min,"Ram Dass, Going Home"
"Documentaries, Faith & Spirituality",TV-14,2018,53 min,Jesus: Countdown to Calvary
"Documentaries, Faith & Spirituality",TV-14,2017,92 min,On Yoga The Architecture of Peace
"Documentaries, Faith & Spirituality",TV-PG,2018,53 min,3 Seconds Divorce
"Documentaries, Faith & Spirituality",TV-PG,2017,55 min,Martin Luther: The Idea that Changed the World
"Documentaries, Faith & Spirituality",TV-PG,2018,66 min,Billy Graham: An Extraordinary Journey
"Documentaries, Faith & Spirituality",TV-PG,2019,87 min,The Long Goodbye: The Kara Tippetts Story
"Documentaries, Faith & Spirituality, International Movies",PG,2015,90 min,Footprints: The Path of Your Life
"Documentaries, Faith & Spirituality, International Movies",PG,2018,96 min,Pope Francis: A Man of His Word
"Documentaries, Faith & Spirituality, International Movies",TV-PG,2018,88 min,Islands of Faith
"Documentaries, Faith & Spirituality, Music & Musicals",TV-G,2016,75 min,Covered: Alive in Asia
"Documentaries, Horror Movies",TV-MA,2017,89 min,Haunters: The Art of the Scare
"Documentaries, Horror Movies",TV-PG,2017,69 min,The Devil and Father Amorth
"Documentaries, International Movies",G,2009,84 min,Océans
"Documentaries, International Movies",NR,2015,110 min,How to Change the World
"Documentaries, International Movies",NR,2013,75 min,When Hari Got Married
"Documentaries, International Movies",NR,2007,82 min,Pablo Escobar: Angel or Demon?
"Documentaries, International Movies",NR,2015,88 min,I Am Sun Mu
"Documentaries, International Movies",NR,2014,99 min,Democrats
"Documentaries, International Movies",PG-13,2014,103 min,The Look of Silence
"Documentaries, International Movies",TV-14,2016,101 min,My Way
"Documentaries, International Movies",TV-14,2014,102 min,Attacking the Devil: Harold Evans and the Last Nazi War Crime
"Documentaries, International Movies",TV-14,2015,102 min,Mr. Gaga: A True Story of Love and Dance
"Documentaries, International Movies",TV-14,2016,103 min,When Two Worlds Collide
"Documentaries, International Movies",TV-14,2015,105 min,"Behind ""The Cove"": The Quiet Japanese Speak Out"
"Documentaries, International Movies",TV-14,2017,106 min,El fin de ETA
"Documentaries, International Movies",TV-14,2019,109 min,Unbroken
"Documentaries, International Movies",TV-14,2016,114 min,Fire at Sea
"Documentaries, International Movies",TV-14,2017,119 min,El Che
"Documentaries, International Movies",TV-14,2019,122 min,The Edge of Democracy
"Documentaries, International Movies",TV-14,2004,141 min,Madness in the Desert
"Documentaries, International Movies",TV-14,2015,29 min,Famous in Ahmedabad
"Documentaries, International Movies",TV-14,2016,45 min,Roberto Saviano: Writing Under Police Protection
"Documentaries, International Movies",TV-14,2015,52 min,The Jack King Affair
"Documentaries, International Movies",TV-14,2015,53 min,Kill Hitler! The Luck of the Devil
"Documentaries, International Movies",TV-14,2010,53 min,Twice
"Documentaries, International Movies",TV-14,2017,54 min,Hitler's Steel Beast
"Documentaries, International Movies",TV-14,2016,58 min,The Truth About Alcohol
"Documentaries, International Movies",TV-14,2014,70 min,Born in Gaza
"Documentaries, International Movies",TV-14,2019,72 min,There's Something in the Water
"Documentaries, International Movies",TV-14,2018,73 min,"El Pepe, a Supreme Life"
"Documentaries, International Movies",TV-14,2018,73 min,El testigo
"Documentaries, International Movies",TV-14,2018,73 min,The Birth Reborn 3
"Documentaries, International Movies",TV-14,2016,74 min,Born to Be Free
"Documentaries, International Movies",TV-14,2019,74 min,El sendero de la anaconda
"Documentaries, International Movies",TV-14,2018,74 min,SunGanges
"Documentaries, International Movies",TV-14,2018,78 min,The Accountant of Auschwitz
"Documentaries, International Movies",TV-14,2015,78 min,Tyke Elephant Outlaw
"Documentaries, International Movies",TV-14,2005,79 min,John & Jane
"Documentaries, International Movies",TV-14,2012,81 min,Elena
"Documentaries, International Movies",TV-14,2016,82 min,Casablancas: The Man Who Loved Women
"Documentaries, International Movies",TV-14,2012,83 min,Fire in the Blood
"Documentaries, International Movies",TV-14,2016,83 min,Martyrs of Marriage
"Documentaries, International Movies",TV-14,2017,83 min,Sad Hill Unearthed
"Documentaries, International Movies",TV-14,2016,83 min,The Last Shaman
"Documentaries, International Movies",TV-14,2016,84 min,My Beautiful Broken Brain
"Documentaries, International Movies",TV-14,2017,85 min,Winnie
"Documentaries, International Movies",TV-14,2016,87 min,Born in Syria
"Documentaries, International Movies",TV-14,2014,87 min,Empire of Scents
"Documentaries, International Movies",TV-14,2017,88 min,Los Niños Héroes de Chapultepec
"Documentaries, International Movies",TV-14,2020,90 min,#cats_the_mewvie
"Documentaries, International Movies",TV-14,2016,90 min,The NSU-Complex
"Documentaries, International Movies",TV-14,2017,91 min,The Milk System
"Documentaries, International Movies",TV-14,2014,93 min,Elles étaient en guerre (1914-1918)
"Documentaries, International Movies",TV-14,1980,93 min,Whispers
"Documentaries, International Movies",TV-14,2019,95 min,#AnneFrank - Parallel Stories
"Documentaries, International Movies",TV-14,2014,96 min,Heritages
"Documentaries, International Movies",TV-14,2016,96 min,Hostage to the Devil
"Documentaries, International Movies",TV-14,2018,96 min,Old Lord Savanna
"Documentaries, International Movies",TV-14,2019,96 min,The Silence of Others
"Documentaries, International Movies",TV-14,2016,98 min,The Lovers and the Despot
"Documentaries, International Movies",TV-G,2020,21 min,Making Unorthodox
"Documentaries, International Movies",TV-G,2019,38 min,Birders
"Documentaries, International Movies",TV-G,2018,48 min,LEGO House - Home of the Brick
"Documentaries, International Movies",TV-G,2013,52 min,Beak & Brain: Genius Birds From Down Under
"Documentaries, International Movies",TV-G,2015,57 min,Guy Martin: Last Flight of the Vulcan Bomber
"Documentaries, International Movies",TV-G,2019,67 min,Guatemala: Heart of the Mayan World
"Documentaries, International Movies",TV-G,2016,73 min,Bugs
"Documentaries, International Movies",TV-G,2017,74 min,Pacificum: Return to the Ocean
"Documentaries, International Movies",TV-G,2020,86 min,My Octopus Teacher
"Documentaries, International Movies",TV-G,2010,87 min,Chandani: The Daughter of the Elephant Whisperer
"Documentaries, International Movies",TV-MA,2017,100 min,The Reservoir Game
"Documentaries, International Movies",TV-MA,2014,100 min,Virunga
"Documentaries, International Movies",TV-MA,2017,101 min,Barbecue
